image_1,image_2,day_diff,change_detected
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_150/2016-4-15.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_150/2016-8-6.jpg,113 days,False
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_159/2016-6-16.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_159/2016-7-2.jpg,16 days,False
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_158/2015-4-8.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_158/2017-2-17.jpg,681 days,True
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_157/2016-4-7.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_157/2017-3-8.jpg,335 days,True
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_158/2014-12-8.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_158/2015-4-8.jpg,121 days,False
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_160/2016-12-19.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_160/2016-12-25.jpg,6 days,False
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_157/2016-4-7.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_157/2016-8-14.jpg,129 days,True
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_152/2016-12-25.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_152/2017-2-3.jpg,40 days,False
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_162/2015-5-26.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_162/2016-4-10.jpg,320 days,True
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_147/2016-12-6.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_147/2017-3-10.jpg,94 days,False
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_148/2012-10-23.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_148/2016-7-10.jpg,1356 days,True
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_158/2015-7-30.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_158/2017-2-17.jpg,568 days,True
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_161/2012-12-30.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_161/2013-1-2.jpg,3 days,False
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_161/2012-12-30.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_161/2016-5-2.jpg,1219 days,True
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_158/2015-4-8.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_158/2015-7-30.jpg,113 days,True
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_160/2016-10-22.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_160/2016-12-25.jpg,64 days,False
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_159/2015-11-19.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_159/2016-2-1.jpg,74 days,False
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_162/2015-5-26.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_162/2016-6-25.jpg,396 days,False
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_159/2015-11-19.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_159/2016-6-16.jpg,210 days,False
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_150/2016-4-15.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_150/2016-7-26.jpg,102 days,True
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_147/2017-1-2.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_147/2017-2-27.jpg,56 days,True
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_162/2016-4-10.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_162/2016-5-20.jpg,40 days,True
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_158/2014-12-8.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_158/2015-7-30.jpg,234 days,True
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_148/2013-9-24.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_148/2015-8-1.jpg,676 days,False
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_163/2015-6-6.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_163/2015-8-2.jpg,57 days,False
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_163/2016-2-8.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_163/2016-9-1.jpg,206 days,True
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_160/2015-9-9.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_160/2016-12-19.jpg,467 days,False
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_159/2015-11-19.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_159/2016-7-2.jpg,226 days,False
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_164/2015-10-16.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_164/2016-8-20.jpg,309 days,False
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_157/2016-1-5.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_157/2016-8-14.jpg,222 days,False
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_165/2012-5-28.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_165/2016-6-2.jpg,1466 days,True
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_162/2016-5-20.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_162/2016-6-25.jpg,36 days,False
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_160/2015-9-9.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_160/2016-12-25.jpg,473 days,False
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_165/2012-5-28.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_165/2016-2-15.jpg,1358 days,True
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_163/2015-8-2.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_163/2016-2-8.jpg,190 days,True
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_161/2012-12-30.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_161/2016-5-7.jpg,1224 days,True
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_166/2015-8-28.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_166/2016-6-14.jpg,291 days,False
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_164/2015-10-16.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_164/2016-5-23.jpg,220 days,True
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_165/2016-6-2.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_165/2016-11-25.jpg,176 days,False
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_166/2015-8-28.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_166/2016-9-29.jpg,398 days,True
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_162/2015-5-26.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_162/2016-5-20.jpg,360 days,True
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_166/2015-8-3.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_166/2016-6-14.jpg,316 days,False
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_164/2015-10-16.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_164/2016-3-8.jpg,144 days,False
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_167/2015-5-30.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_167/2015-7-29.jpg,60 days,True
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_163/2015-6-6.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_163/2016-9-1.jpg,453 days,True
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_157/2016-8-14.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_157/2017-3-8.jpg,206 days,True
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_168/2011-5-23.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_168/2014-5-5.jpg,1078 days,True
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_164/2016-5-23.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_164/2016-8-20.jpg,89 days,False
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_1072/2012-11-11.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_1072/2016-9-14.jpg,1403 days,True
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_165/2016-2-15.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_165/2016-11-25.jpg,284 days,False
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_167/2015-7-29.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_167/2015-8-30.jpg,32 days,True
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_167/2015-8-30.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_167/2016-5-31.jpg,275 days,True
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_163/2015-6-6.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_163/2016-2-8.jpg,247 days,True
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_167/2015-5-30.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_167/2015-8-30.jpg,92 days,True
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_166/2015-8-3.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_166/2015-8-28.jpg,25 days,False
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_164/2016-3-8.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_164/2016-5-23.jpg,76 days,True
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_166/2016-6-14.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_166/2016-9-29.jpg,107 days,True
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_161/2016-5-2.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_161/2016-5-7.jpg,5 days,False
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_164/2016-3-8.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_164/2016-8-20.jpg,165 days,False
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_162/2016-4-10.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_162/2016-6-25.jpg,76 days,False
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_169/2017-1-2.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_169/2017-2-4.jpg,33 days,False
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_167/2015-5-30.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_167/2016-5-31.jpg,367 days,False
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_167/2015-7-29.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_167/2016-5-31.jpg,307 days,True
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_166/2015-8-3.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_166/2016-9-29.jpg,423 days,False
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_168/2011-5-23.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_168/2014-5-25.jpg,1098 days,False
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_161/2013-1-2.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_161/2016-5-7.jpg,1221 days,True
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_170/2016-9-5.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_170/2016-9-10.jpg,5 days,True
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_169/2016-9-3.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_169/2017-1-16.jpg,135 days,False
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_168/2014-5-5.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_168/2014-5-25.jpg,20 days,False
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_171/2015-2-14.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_171/2015-4-27.jpg,72 days,True
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_160/2015-9-9.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_160/2016-10-22.jpg,409 days,False
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_168/2014-5-25.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_168/2016-1-25.jpg,610 days,True
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_163/2015-8-2.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_163/2016-9-1.jpg,396 days,False
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_169/2017-1-16.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_169/2017-2-4.jpg,19 days,True
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_169/2016-9-3.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_169/2017-2-4.jpg,154 days,False
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_165/2012-5-28.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_165/2016-11-25.jpg,1642 days,False
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_161/2013-1-2.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_161/2016-5-2.jpg,1216 days,True
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_168/2014-5-5.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_168/2016-1-25.jpg,630 days,True
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_171/2015-2-14.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_171/2015-11-9.jpg,268 days,False
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_170/2016-9-5.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_170/2016-9-12.jpg,7 days,True
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_171/2015-2-14.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_171/2015-8-28.jpg,195 days,True
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_170/2016-8-31.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_170/2016-9-12.jpg,12 days,False
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_170/2016-8-31.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_170/2016-9-5.jpg,5 days,True
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_172/2009-9-9.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_172/2012-4-29.jpg,963 days,True
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_173/2016-6-9.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_173/2016-6-17.jpg,8 days,True
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_169/2016-9-3.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_169/2017-1-2.jpg,121 days,False
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_172/2007-11-10.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_172/2009-9-9.jpg,669 days,True
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_170/2016-8-31.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_170/2016-9-10.jpg,10 days,False
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_172/2007-11-10.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_172/2016-4-24.jpg,3088 days,True
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_168/2011-5-23.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_168/2016-1-25.jpg,1708 days,True
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_172/2009-9-9.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_172/2016-4-24.jpg,2419 days,True
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_169/2017-1-2.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_169/2017-1-16.jpg,14 days,True
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_160/2016-10-22.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_160/2016-12-19.jpg,58 days,False
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_173/2016-6-16.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_173/2016-6-17.jpg,1 days,False
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_171/2015-4-27.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_171/2015-8-28.jpg,123 days,False
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_176/2016-2-12.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_176/2016-3-24.jpg,41 days,True
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_165/2016-2-15.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_165/2016-6-2.jpg,108 days,True
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_170/2016-9-10.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_170/2016-9-12.jpg,2 days,False
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_171/2015-4-27.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_171/2015-11-9.jpg,196 days,True
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_173/2016-6-17.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_173/2016-8-24.jpg,68 days,False
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_176/2016-3-24.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_176/2016-9-23.jpg,183 days,False
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_172/2007-11-10.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_172/2012-4-29.jpg,1632 days,True
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_179/2016-3-20.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_179/2016-8-25.jpg,158 days,False
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_176/2016-2-12.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_176/2016-9-23.jpg,224 days,False
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_179/2016-8-17.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_179/2017-1-7.jpg,143 days,False
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_180/2016-9-2.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_180/2016-10-26.jpg,54 days,False
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_172/2012-4-29.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_172/2016-4-24.jpg,1456 days,True
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_180/2016-7-21.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_180/2016-9-19.jpg,60 days,False
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_182/2015-8-22.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_182/2015-8-28.jpg,6 days,False
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_180/2016-9-2.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_180/2016-9-19.jpg,17 days,False
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_171/2015-8-28.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_171/2015-11-9.jpg,73 days,True
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_179/2016-8-17.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_179/2016-8-25.jpg,8 days,False
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_176/2016-3-24.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_176/2016-4-12.jpg,19 days,False
